indice_tiempo,sist_financ_margen_financ,sist_financ_margen_financ_ingresos_por_intereses,sist_financ_margen_financ_egresos_por_intereses,sist_financ_margen_financ_ajustes_cer_cvs,sist_financ_margen_financ_diferencias_cotizacion,sist_financ_margen_financ_resultado_titulos_valores,sist_financ_margen_financ_primas_por_pases,sist_financ_margen_financ_otros_resultados_financs,sist_financ_resultado_por_servicios,sist_financ_cargos_por_incobrabilidad,sist_financ_gastos_administracion,sist_financ_cargas_impositivas,sist_financ_ajustes_valuacion_prestamos_al_sector_publico,sist_financ_amortizacion_amparos,sist_financ_diversos,sist_financ_resultado_monetario,sist_financ_resultado_tot_antes_imp_ganancias,sist_financ_impuesto_ganancias,sist_financ_resultado_total,sist_financ_resultado_ajustado,bancos_priv_margen_financ,bancos_priv_margen_financ_ingresos_por_intereses,bancos_priv_margen_financ_egresos_por_intereses,bancos_priv_margen_financ_ajustes_cer_cvs,bancos_priv_margen_financ_diferencias_cotizacion,bancos_priv_margen_financ_resultado_titulos_valores,bancos_priv_margen_financ_primas_por_pases,bancos_priv_margen_financ_otros_resultados_financs,bancos_priv_resultado_por_servicios,bancos_priv_cargos_por_incobrabilidad,bancos_priv_gastos_administracion,bancos_priv_cargas_impositivas,bancos_priv_ajustes_valuacion_prestamos_al_sector_publico,bancos_priv_amortizacion_amparos,bancos_priv_diversos,bancos_priv_resultado_monetario,bancos_priv_resultado_tot_antes_imp_ganancias,bancos_priv_impuesto_ganancias,bancos_priv_resultado_total,bancos_priv_resultado_ajustado,bancos_priv_nac_margen_financ,bancos_priv_nac_margen_financ_ingresos_por_intereses,bancos_priv_nac_margen_financ_egresos_por_intereses,bancos_priv_nac_margen_financ_ajustes_cer_cvs,bancos_priv_nac_margen_financ_diferencias_cotizacion,bancos_priv_nac_margen_financ_resultado_titulos_valores,bancos_priv_nac_margen_financ_primas_por_pases,bancos_priv_nac_margen_financ_otros_resultados_financs,bancos_priv_nac_resultado_por_servicios,bancos_priv_nac_cargos_por_incobrabilidad,bancos_priv_nac_gastos_administracion,bancos_priv_nac_cargas_impositivas,bancos_priv_nac_ajustes_valuacion_prestamos_sector_publico,bancos_priv_nac_amortizacion_amparos,bancos_priv_nac_diversos,bancos_priv_nac_resultado_monetario,bancos_priv_nac_resultado_tot_antes_imp_ganancias,bancos_priv_nac_impuesto_ganancias,bancos_priv_nac_resultado_total,bancos_priv_nac_resultado_ajustado,bancos_priv_ext_margen_financ,bancos_priv_ext_margen_financ_ingresos_por_intereses,bancos_priv_ext_margen_financ_egresos_por_intereses,bancos_priv_ext_margen_financ_ajustes_cer_cvs,bancos_priv_ext_margen_financ_diferencias_cotizacion,bancos_priv_ext_margen_financ_resultado_titulos_valores,bancos_priv_ext_margen_financ_primas_por_pases,bancos_priv_ext_margen_financ_otros_resultados_financs,bancos_priv_ext_resultado_por_servicios,bancos_priv_ext_cargos_por_incobrabilidad,bancos_priv_ext_gastos_administracion,bancos_priv_ext_cargas_impositivas,bancos_priv_ext_ajustes_valuacion_prestamos_sector_publico,bancos_priv_ext_amortizacion_amparos,bancos_priv_ext_diversos,bancos_priv_ext_resultado_monetario,bancos_priv_ext_resultado_tot_antes_imp_ganancias,bancos_priv_ext_impuesto_ganancias,bancos_priv_ext_resultado_total,bancos_priv_ext_resultado_ajustado,bancos_pub_margen_financ,bancos_pub_margen_financ_ingresos_por_intereses,bancos_pub_margen_financ_egresos_por_intereses,bancos_pub_margen_financ_ajustes_cer_cvs,bancos_pub_margen_financ_diferencias_cotizacion,bancos_pub_margen_financ_resultado_titulos_valores,bancos_pub_margen_financ_primas_por_pases,bancos_pub_margen_financ_otros_resultados_financs,bancos_pub_resultado_por_servicios,bancos_pub_cargos_por_incobrabilidad,bancos_pub_gastos_administracion,bancos_pub_cargas_impositivas,bancos_pub_ajustes_valuacion_prestamos_al_sector_publico,bancos_pub_amortizacion_amparos,bancos_pub_diversos,bancos_pub_resultado_monetario,bancos_pub_resultado_tot_antes_imp_ganancias,bancos_pub_impuesto_ganancias,bancos_pub_resultado_total,bancos_pub_resultado_ajustado,enti_finan_no_banc_margen_financ,enti_finan_no_banc_margen_financ_ingresos_por_intereses,enti_finan_no_banc_margen_financ_egresos_por_intereses,enti_finan_no_banc_margen_financ_ajustes_cer_cvs,enti_finan_no_banc_margen_financ_diferencias_cotizacion,enti_finan_no_banc_margen_financ_resultado_titulos_valores,enti_finan_no_banc_margen_financ_primas_por_pases,enti_finan_no_banc_margen_financ_otros_resultados_financs,enti_finan_no_banc_resultado_por_servicios,enti_finan_no_banc_cargos_por_incobrabilidad,enti_finan_no_banc_gastos_administracion,enti_finan_no_banc_cargas_impositivas,enti_finan_no_banc_ajustes_valuacion_prestamos_sector_pub,enti_finan_no_banc_amortizacion_amparos,enti_finan_no_banc_diversos,enti_finan_no_banc_resultado_monetario,enti_finan_no_banc_resultado_tot_antes_imp_ganancias,enti_finan_no_banc_impuesto_ganancias,enti_finan_no_banc_resultado_total,enti_finan_no_banc_resultado_ajustado
2014-02-01,8316.798,10520.731,-5471.739,539.559,-526.573,3404.044,114.22399999999999,-263.448,3386.79,-848.535,-5793.431,-1281.896,-77.449,-6.186,374.167,0.0,4070.258,-1129.352,2940.906,3024.541,5194.237000000001,6805.861000000001,-3307.323,110.659,-102.102,1842.37,55.385,-210.613,2437.903,-572.333,-3924.701,-943.68,0.002,-3.14,426.493,0.0,2614.781,-677.318,1937.463,1940.601,2418.1749999999997,3395.9829999999997,-1799.49,36.01,-30.767,832.302,20.723000000000003,-36.586,1186.207,-175.487,-1952.246,-507.598,0.0,-0.31,240.635,0.0,1209.376,-299.287,910.089,910.399,2776.0619999999994,3409.878,-1507.833,74.649,-71.33500000000001,1010.068,34.66199999999999,-174.027,1251.6960000000001,-396.846,-1972.455,-436.082,0.002,-2.83,185.85800000000003,0.0,1405.405,-378.031,1027.374,1030.202,2926.674,3258.4049999999997,-1894.791,428.9,-420.176,1555.416,59.339,-60.419,835.1,-225.701,-1732.347,-292.689,-77.451,-3.046,-75.048,0.0,1355.492,-414.555,940.937,1021.434,195.88699999999972,456.46499999999924,-269.62499999999955,0.0,-4.2949999999999875,6.258000000000038,-0.5000000000000071,7.584000000000003,113.78700000000026,-50.500999999999976,-136.3829999999998,-45.52699999999993,-4.661201979949681e-15,0.0,22.72199999999998,0.0,99.98500000000013,-37.47900000000004,62.506000000000085,62.506000000000085
2014-03-01,8175.055,11714.75,-6912.439,637.621,747.876,1762.094,86.015,139.138,3473.751,-747.872,-6142.483,-1467.012,-140.287,-6.919,610.334,0.0,3754.567,-895.715,2858.852,3006.058,5329.973,7664.752,-4216.996,114.545,370.055,1229.694,8.382999999999996,159.54,2499.369,-550.474,-4191.08,-1037.823,0.0,-3.606,218.781,0.0,2265.14,-793.733,1471.407,1475.013,2363.305999999999,3782.4859999999994,-2277.9190000000003,22.471,112.008,778.861,-2.967000000000006,-51.634,1201.839,-237.901,-2100.59,-531.042,0.0,-0.99,165.98600000000002,0.0,860.6080000000001,-239.057,621.551,622.541,2966.6670000000004,3882.266,-1939.077,92.074,258.047,450.83299999999997,11.350000000000001,211.174,1297.53,-312.57300000000004,-2090.4900000000002,-506.781,0.0,-2.6159999999999997,52.795,0.0,1404.5320000000002,-554.676,849.856,852.472,2638.5589999999993,3553.7219999999998,-2386.826,523.076,374.56,522.687,79.274,-27.934,845.862,-147.723,-1815.451,-381.032,-140.287,-3.313,374.338,0.0,1370.953,-58.699,1312.254,1455.854,206.52300000000105,496.27599999999984,-308.6170000000002,0.0,3.2609999999999673,9.713000000000193,-1.641999999999996,7.532000000000011,128.51999999999998,-49.67499999999984,-135.95200000000023,-48.156999999999925,0.0,0.0,17.214999999999918,0.0,118.47400000000016,-43.28300000000013,75.19100000000003,75.19100000000003
2014-04-01,8934.753,11638.848,-7134.500000000001,594.379,140.957,3641.459,140.893,-87.283,3659.581,-657.013,-7093.232,-1460.2,-119.889,-9.39,414.631,0.0,3669.241,-1334.381,2334.86,2464.139,5426.093999999998,7651.101999999999,-4372.274,104.215,143.951,1926.307,19.735,-46.942,2626.24,-530.314,-4457.39,-1030.627,0.0,-5.599,361.845,0.0,2390.249,-917.806,1472.443,1478.042,2485.003,3780.471,-2392.988,21.802,38.065,1104.304,-4.266000000000002,-62.385,1292.681,-231.931,-2315.194,-543.337,0.0,-1.667,296.912,0.0,982.4670000000001,-300.646,681.821,683.488,2941.091,3870.6309999999994,-1979.2860000000003,82.413,105.886,822.003,24.001,15.443,1333.559,-298.383,-2142.196,-487.28999999999996,0.0,-3.932,64.93299999999999,0.0,1407.782,-617.16,790.622,794.554,3299.59,3526.1980000000003,-2457.978,490.164,-3.611,1669.656,122.602,-47.441,902.154,-64.125,-2486.349,-381.389,-119.889,-3.791,35.102,0.0,1181.3029999999999,-381.0,800.303,923.983,209.06900000000223,461.5480000000007,-304.2480000000005,0.0,0.6169999999999902,45.49599999999987,-1.4440000000000026,7.100000000000001,131.18700000000035,-62.57400000000007,-149.49299999999948,-48.1840000000002,0.0,0.0,17.68399999999997,0.0,97.6890000000003,-35.575000000000045,62.11400000000026,62.11400000000026
2014-05-01,10370.791,12173.153,-7490.289000000001,447.28,498.757,4685.723,103.60799999999999,-47.441,3833.136,-1078.691,-6712.21,-1539.797,-94.295,-6.831,494.36,0.0,5266.463,-1870.436,3396.027,3497.153,6161.044000000002,7925.201,-4542.611999999999,77.532,284.427,2409.736,14.384999999999991,-7.625,2729.25,-791.419,-4371.189,-1084.54,0.0,-3.87,423.776,0.0,3063.052,-1038.219,2024.833,2028.703,2967.5879999999997,3879.641,-2517.397,18.376,80.507,1532.524,6.522000000000006,-32.585,1320.322,-420.323,-2234.822,-569.117,0.0,-1.247,223.9,0.0,1286.301,-407.311,878.99,880.237,3193.4559999999997,4045.56,-2025.2150000000001,59.156,203.92,877.212,7.8629999999999995,24.96,1408.928,-371.096,-2136.367,-515.423,0.0,-2.623,199.876,0.0,1776.7510000000002,-630.908,1145.843,1148.4660000000001,3989.317,3746.0989999999997,-2648.9629999999997,369.748,211.513,2262.727,91.197,-43.004,974.081,-211.962,-2190.27,-410.842,-94.295,-2.961,46.715,0.0,2099.783,-797.25,1302.533,1399.789,220.42999999999756,501.85300000000007,-298.71400000000176,0.0,2.8170000000000073,13.260000000000218,-1.9740000000000038,3.1879999999999953,129.80499999999984,-75.31000000000006,-150.7510000000002,-44.414999999999964,0.0,0.0,23.86899999999997,0.0,103.62799999999993,-34.96699999999987,68.66100000000006,68.6609999999996
2014-06-01,8646.077000000001,11952.403,-6981.989,304.627,411.118,2932.459,92.737,-65.278,4134.368,-693.768,-6576.172,-1582.461,-69.131,-8.38,664.33,0.0,4514.863,-1231.403,3283.46,3360.971,5470.45,7835.984,-4304.648,54.707,250.807,1651.564,5.969000000000008,-23.933,2966.344,-537.553,-4301.63,-1145.892,0.0,-3.469,263.074,0.0,2711.324,-920.21,1791.114,1794.583,2662.128,3892.875,-2387.8269999999998,11.222,76.851,1098.371,3.3800000000000026,-32.744,1415.462,-289.525,-2196.468,-592.487,0.0,-1.234,159.851,0.0,1157.7269999999999,-374.394,783.333,784.567,2808.3220000000006,3943.1090000000004,-1916.8210000000001,43.485,173.95600000000002,553.193,2.5889999999999986,8.811,1550.882,-248.028,-2105.162,-553.405,0.0,-2.2350000000000003,103.223,0.0,1553.597,-545.816,1007.781,1010.016,2943.416,3607.4590000000003,-2393.3650000000002,249.92,158.371,1272.29,89.059,-40.318,1034.365,-112.891,-2122.661,-387.451,-69.131,-4.911,372.119,0.0,1652.855,-256.994,1395.861,1469.903,232.21100000000115,508.9599999999991,-283.97599999999966,0.0,1.9399999999999977,8.60499999999979,-2.291000000000011,-1.0270000000000081,133.65900000000056,-43.32400000000007,-151.8809999999994,-49.11799999999994,0.0,0.0,29.137,0.0,150.68399999999986,-54.198999999999955,96.4849999999999,96.4849999999999
2014-07-01,10279.320999999998,12277.391,-6930.2699999999995,285.442,468.273,4174.518,97.96100000000001,-93.994,4113.748,-784.484,-6733.97,-1635.71,-61.079,-6.114,398.025,0.0,5569.737,-1575.159,3994.578,4061.771,6320.69,8132.902,-4215.177000000001,50.366,299.045,2080.985,20.711,-48.142,2956.102,-574.094,-4435.655,-1183.94,0.0,-2.292,350.217,0.0,3431.0280000000002,-1128.323,2302.705,2304.997,3000.9899999999993,4020.8549999999996,-2327.625,11.232,83.284,1249.787,4.872,-41.415,1464.111,-281.319,-2220.795,-617.595,0.0,-0.311,206.189,0.0,1551.27,-499.307,1051.963,1052.274,3319.7000000000007,4112.0470000000005,-1887.5520000000001,39.134,215.761,831.1980000000001,15.839000000000002,-6.726999999999999,1491.991,-292.77500000000003,-2214.86,-566.345,0.0,-1.981,144.02800000000002,0.0,1879.7579999999998,-629.016,1250.742,1252.723,3724.6849999999995,3635.551,-2434.3070000000002,235.076,167.209,2084.995,78.473,-42.312,1016.506,-168.916,-2134.798,-400.183,-61.079,-3.822,23.047,0.0,1995.44,-402.361,1593.079,1657.98,233.945999999999,508.9380000000001,-280.78599999999915,0.0,2.0190000000000055,8.538000000000011,-1.2229999999999848,-3.539999999999999,141.13999999999987,-41.47399999999993,-163.51700000000073,-51.58699999999999,0.0,0.0,24.760999999999967,0.0,143.269,-44.475000000000136,98.79399999999987,98.79400000000032
2014-08-01,11402.791,12272.3,-6897.711,285.005,968.928,4725.625,102.772,-54.128,4048.264,-1028.53,-6863.066,-1662.82,-59.878,-5.194,884.06,0.0,6715.627,-2365.494,4350.133,4415.205,6660.659000000001,8065.652,-4145.515,50.583,526.176,2162.309,7.313999999999993,-5.86,2923.994,-809.109,-4566.889,-1191.688,0.0,-2.329,604.827,0.0,3619.465,-1310.747,2308.718,2311.047,3232.9280000000003,3966.121,-2279.343,9.699,163.884,1399.268,-3.5899999999999963,-23.111,1443.739,-416.695,-2251.944,-624.8,0.0,-0.932,334.063,0.0,1716.359,-588.858,1127.501,1128.433,3427.7309999999993,4099.530999999999,-1866.172,40.884,362.29200000000003,763.0409999999999,10.904,17.251,1480.255,-392.41400000000004,-2314.945,-566.888,0.0,-1.3969999999999998,270.764,0.0,1903.1059999999998,-721.889,1181.2169999999999,1182.6139999999998,4512.451,3713.4,-2483.063,234.422,439.581,2553.748,97.327,-42.964,982.207,-165.645,-2141.941,-424.468,-59.878,-2.865,260.535,0.0,2960.3959999999997,-1004.241,1956.155,2018.898,229.68099999999868,493.2479999999996,-269.1329999999998,0.0,3.1709999999999354,9.567999999999756,-1.8689999999999856,-5.304000000000001,142.0630000000001,-53.775999999999954,-154.23599999999988,-46.66399999999976,0.0,0.0,18.697999999999865,0.0,135.7660000000003,-50.506000000000085,85.26000000000022,85.25999999999976
2014-09-01,11201.132,12122.837000000001,-6643.734,309.101,338.399,5019.188,147.791,-92.45,4378.817,-954.386,-7272.844,-1658.577,-61.53,-9.025,709.722,0.0,6333.308999999999,-2777.95,3555.359,3625.914,6396.146000000001,7991.39,-3964.591,52.834,245.417,2071.964,31.515000000000008,-32.383,3143.731,-702.145,-4966.305,-1191.313,0.0,-5.167,450.798,0.0,3125.745,-1169.652,1956.093,1961.26,3166.2260000000006,3999.172,-2169.4249999999997,12.233,74.018,1288.943,-5.237999999999996,-33.477,1541.693,-398.135,-2419.198,-624.753,0.0,-0.721,184.936,0.0,1450.048,-504.526,945.522,946.243,3229.9200000000005,3992.2180000000003,-1795.1660000000002,40.601,171.399,783.021,36.75299999999999,1.0940000000000003,1602.038,-304.01000000000005,-2547.107,-566.5600000000001,0.0,-4.446,265.862,0.0,1675.6970000000001,-665.126,1010.571,1015.017,4560.621,3636.502,-2421.797,256.267,90.459,2933.768,117.64999999999999,-52.228,1093.802,-201.84,-2149.959,-421.261,-61.53,-3.858,238.577,0.0,3054.552,-1550.239,1504.313,1569.701,244.36499999999887,494.9450000000006,-257.346,0.0,2.522999999999996,13.456000000000131,-1.3740000000000023,-7.838999999999999,141.2840000000001,-50.400999999999954,-156.57999999999993,-46.00299999999993,0.0,0.0,20.34699999999998,0.0,153.0119999999995,-58.05899999999974,94.95299999999975,94.9530000000002
2014-10-01,10510.317,13018.141999999998,-6854.966,265.144,396.14,3751.378,147.209,-212.73,4555.669,-943.774,-7453.148,-1773.581,-62.24,-5.212,-175.134,0.0,4652.897,-1759.275,2893.622,2961.074,6688.597000000002,8630.807,-4110.01,51.977,264.197,1977.534,34.032,-159.94,3220.966,-731.955,-4972.419,-1282.113,0.0,-2.206,-3.51,0.0,2917.36,-1289.747,1627.613,1629.819,3124.915,4329.097,-2255.626,11.85,82.896,1030.257,-12.473000000000006,-61.086,1591.87,-420.044,-2428.018,-672.847,0.0,-0.362,-18.044,0.0,1177.47,-478.275,699.195,699.557,3563.6820000000002,4301.71,-1854.384,40.127,181.30100000000002,947.277,46.505,-98.85400000000001,1629.096,-311.911,-2544.4010000000003,-609.2660000000001,0.0,-1.8439999999999999,14.534,0.0,1739.8899999999999,-811.472,928.418,930.2620000000001,3591.435,3905.61,-2486.3109999999997,213.167,127.238,1756.962,114.745,-39.976,1183.928,-166.505,-2327.942,-440.636,-62.24,-3.006,-193.386,0.0,1581.6480000000001,-415.678,1165.97,1231.216,230.28499999999804,481.7249999999967,-258.64500000000044,0.0,4.704999999999984,16.882000000000062,-1.5679999999999978,-12.813999999999993,150.7750000000001,-45.313999999999965,-152.78700000000026,-50.83199999999988,0.0,0.0,21.762000000000008,0.0,153.8889999999999,-53.850000000000136,100.03899999999976,100.03900000000021
2014-11-01,9997.859999999999,12637.702,-6777.6,260.809,254.073,3826.555,128.13400000000001,-331.813,4157.229,-796.354,-7750.163,-1565.771,-60.066,-5.272,31.027,0.0,4008.49,-1120.966,2887.524,2952.862,6213.834000000001,8348.209,-4083.183,45.077,197.887,1840.55,8.854,-143.56,2957.506,-634.631,-5188.046,-1171.605,0.0,-2.518,169.321,0.0,2343.861,-635.91,1707.951,1710.469,2804.2110000000002,4242.906,-2292.456,8.986,55.247,956.841,-14.113,-153.2,1463.448,-309.305,-2467.235,-630.993,0.0,-0.541,108.077,0.0,967.662,-197.35,770.312,770.8530000000001,3409.6230000000005,4105.303000000001,-1790.7269999999999,36.090999999999994,142.64,883.7090000000001,22.966999999999995,9.64,1494.058,-325.326,-2720.811,-540.6120000000001,0.0,-1.9769999999999999,61.244,0.0,1376.199,-438.56,937.6390000000001,939.6160000000001,3543.8940000000002,3804.779,-2452.558,215.732,55.453,1975.01,120.46799999999999,-174.99,1051.496,-106.131,-2402.198,-340.773,-60.066,-2.754,-157.655,0.0,1525.813,-432.315,1093.498,1156.318,240.1319999999978,484.7139999999981,-241.85900000000038,0.0,0.7330000000000041,10.99499999999989,-1.187999999999974,-13.262999999999977,148.22700000000032,-55.5920000000001,-159.91899999999987,-53.39300000000003,0.0,0.0,19.36100000000002,0.0,138.8159999999997,-52.74099999999987,86.07499999999982,86.07500000000005
2014-12-01,10718.483,13440.774,-7108.615,267.332,372.841,3959.694,140.23900000000003,-353.782,4647.34,-1027.05,-8413.31,-1960.504,-57.264,-9.776,40.183,0.0,3938.102,-762.024,3176.078,3243.118,6920.105999999999,9067.677,-4337.586,38.455,274.072,2068.306,-17.551000000000002,-173.267,3268.792,-616.667,-5340.707,-1409.378,0.0,-7.837,106.6,0.0,2920.909,-708.4,2212.509,2220.346,3213.6879999999996,4631.618,-2424.1870000000004,7.952,89.004,1057.983,-5.283999999999999,-143.398,1667.214,-241.325,-2695.009,-763.26,0.0,-1.141,134.00799999999998,0.0,1314.175,-261.087,1053.088,1054.229,3706.418000000001,4436.059,-1913.399,30.503,185.06799999999998,1010.3230000000001,-12.266999999999996,-29.869,1601.578,-375.342,-2645.6980000000003,-646.1179999999999,0.0,-6.696000000000001,-27.407999999999998,0.0,1606.734,-447.313,1159.421,1166.117,3531.4929999999995,3883.2459999999996,-2521.513,228.877,96.845,1855.609,158.768,-170.339,1233.101,-343.777,-2881.626,-500.918,-57.264,-1.939,-96.02,0.0,883.0500000000001,-19.201,863.849,923.052,266.88400000000183,489.85100000000057,-249.51599999999962,0.0,1.9239999999999782,35.778999999999996,-0.977999999999966,-10.175999999999988,145.44700000000012,-66.60599999999988,-190.97699999999895,-50.207999999999856,0.0,0.0,29.60300000000001,0.0,134.1429999999998,-34.423,99.7199999999998,99.7199999999998
2015-01-01,13579.133,13641.749,-7311.149,242.554,510.778,6632.832,239.32899999999998,-376.96,4691.278,-965.527,-8271.592,-1898.647,-51.915,-2.563,160.475,0.0,7240.642,-2364.954,4875.688,4930.166,7812.819,9140.980000000001,-4413.213,47.159,370.477,2881.286,-17.11800000000001,-196.752,3450.33,-656.66,-5708.292,-1333.15,0.0,-0.622,126.418,0.0,3690.843,-1266.161,2424.682,2425.304,3618.456000000001,4687.886,-2495.528,9.88,90.861,1486.16,-11.299,-149.504,1672.156,-328.418,-2815.087,-695.045,0.0,-0.265,144.707,0.0,1596.504,-537.293,1059.211,1059.476,4194.363,4453.094,-1917.685,37.279,279.616,1395.126,-5.819000000000003,-47.248000000000005,1778.174,-328.242,-2893.205,-638.105,0.0,-0.357,-18.289,0.0,2094.339,-728.8679999999999,1365.471,1365.828,5514.2789999999995,4013.7970000000005,-2651.025,195.395,136.424,3731.203,256.996,-168.511,1105.51,-250.552,-2402.691,-516.359,-51.915,-1.941,11.103,0.0,3407.434,-1052.64,2354.794,2408.65,252.03499999999985,486.97199999999793,-246.91100000000006,0.0,3.8770000000000664,20.343000000000302,-0.5489999999999924,-11.696999999999974,135.4380000000001,-58.315000000000055,-160.60900000000038,-49.13799999999992,0.0,0.0,22.95399999999998,0.0,142.36500000000046,-46.15300000000002,96.21200000000044,96.21199999999999
2015-02-01,13002.031,12824.591,-7223.510000000001,222.774,472.899,6915.947,168.60399999999998,-379.274,4247.201,-1003.567,-8090.004,-1752.887,-48.43,-3.117,489.038,0.0,6840.264999999999,-2479.904,4360.361,4411.908,7567.575000000001,8473.443,-4147.307,37.586,264.783,3101.621,30.161,-192.712,3083.22,-711.704,-5526.382,-1256.668,0.0,-0.782,334.127,0.0,3489.386,-1215.342,2274.044,2274.826,3638.6109999999994,4381.204,-2329.5640000000003,5.85,93.859,1621.221,6.952000000000005,-140.911,1542.793,-343.112,-2784.679,-650.21,0.0,-0.101,213.001,0.0,1616.3029999999999,-513.683,1102.62,1102.721,3928.964,4092.239,-1817.7430000000002,31.736,170.924,1480.4,23.209000000000003,-51.801,1540.4270000000001,-368.592,-2741.703,-606.4580000000001,0.0,-0.681,121.126,0.0,1873.083,-701.659,1171.424,1172.105,5172.649,3878.474,-2858.115,185.188,205.7,3799.143,140.016,-177.757,1028.941,-221.887,-2406.23,-449.536,-48.43,-2.335,134.282,0.0,3207.454,-1210.266,1997.188,2047.953,261.8069999999998,472.6740000000009,-218.08800000000156,0.0,2.415999999999997,15.182999999999993,-1.5730000000000075,-8.805000000000007,135.04000000000042,-69.97600000000011,-157.39199999999983,-46.68299999999999,0.0,0.0,20.628999999999962,0.0,143.42499999999973,-54.29599999999982,89.1289999999999,89.12900000000036
2015-03-01,13419.590000000002,14326.419,-8271.409,217.223,519.564,6909.033,112.376,-393.616,4706.598,-1069.929,-8259.555,-1884.001,-54.081,-4.784,554.689,0.0,7408.527,-2504.856,4903.671,4962.536,7963.018,9464.939,-4873.071,35.929,330.572,3177.391,27.465000000000003,-200.207,3375.329,-714.318,-5650.697,-1389.65,0.0,-2.105,353.377,0.0,3934.9539999999997,-1345.379,2589.575,2591.68,3860.8089999999997,4876.164,-2708.243,9.091,86.421,1736.455,-0.30700000000000216,-138.772,1706.122,-397.434,-2851.776,-755.628,0.0,-0.361,239.554,0.0,1801.286,-612.188,1189.098,1189.459,4102.209,4588.775000000001,-2164.8280000000004,26.838,244.151,1440.9360000000001,27.772000000000006,-61.435,1669.207,-316.884,-2798.921,-634.0219999999999,0.0,-1.744,113.823,0.0,2133.668,-733.191,1400.477,1402.221,5189.464,4353.67,-3154.5209999999997,181.294,185.917,3720.351,87.268,-184.515,1193.329,-297.295,-2445.978,-443.579,-54.081,-2.679,180.35,0.0,3319.531,-1102.003,2217.528,2274.288,267.108000000002,507.8099999999995,-243.817,0.0,3.074999999999932,11.291000000000167,-2.3569999999999993,-8.894000000000005,137.94000000000005,-58.31600000000003,-162.8800000000001,-50.771999999999935,0.0,0.0,20.961999999999932,0.0,154.04200000000105,-57.47400000000039,96.56800000000067,96.56800000000021
2015-04-01,12683.423999999999,14219.981,-8154.067,246.375,562.069,5972.865,137.22299999999998,-301.022,4572.756,-1153.58,-8286.475,-1814.325,-52.229,-6.156,473.129,0.0,6416.544,-2075.497,4341.047,4399.432,7707.995000000001,9407.957,-4931.841,44.618,315.102,2920.098,57.573,-105.512,3220.94,-846.919,-5616.477,-1394.757,0.0,-3.088,367.973,0.0,3435.667,-1183.701,2251.966,2255.054,3660.9129999999996,4834.7119999999995,-2741.933,8.004,96.623,1571.237,1.845000000000006,-109.575,1730.301,-333.112,-2858.554,-754.957,0.0,-0.429,154.7,0.0,1598.862,-524.214,1074.648,1075.077,4047.0819999999994,4573.245,-2189.9080000000004,36.614000000000004,218.479,1348.861,55.727999999999994,4.063000000000001,1490.6390000000001,-513.807,-2757.923,-639.8,0.0,-2.659,213.273,0.0,1836.8049999999998,-659.487,1177.318,1179.977,4704.427000000001,4315.223000000001,-2989.15,201.757,244.457,3037.301,82.095,-187.256,1215.384,-251.607,-2493.024,-371.543,-52.229,-3.068,86.148,0.0,2834.4880000000003,-848.345,1986.143,2041.44,271.0019999999977,496.80099999999766,-233.0759999999991,0.0,2.509999999999991,15.465999999999894,-2.4450000000000145,-8.25399999999999,136.43200000000024,-55.053999999999974,-176.97400000000107,-48.02500000000009,0.0,0.0,19.00799999999998,0.0,146.38899999999944,-43.450999999999794,102.93799999999965,102.93799999999965
2015-05-01,11414.874000000002,14569.248,-8644.317,261.938,475.424,4983.82,124.37700000000001,-355.616,4705.373,-990.404,-8421.559,-2016.194,-62.6,-5.409,529.128,0.0,5153.209,-1868.314,3284.895,3352.904,6880.57,9692.805,-5197.04,44.636,288.981,2204.394,1.9989999999999952,-155.205,3423.591,-668.74,-5539.584,-1381.515,0.0,-3.457,356.86,0.0,3067.725,-1001.674,2066.051,2069.508,3331.7029999999995,5034.98,-2891.1420000000003,10.35,83.067,1254.613,-14.169999999999995,-145.995,1675.162,-318.323,-2810.485,-734.92,0.0,-2.157,176.013,0.0,1316.993,-340.406,976.587,978.744,3548.867,4657.825,-2305.8979999999997,34.286,205.914,949.781,16.169000000000004,-9.21,1748.429,-350.41700000000003,-2729.099,-646.5949999999999,0.0,-1.3,180.847,0.0,1750.732,-661.268,1089.464,1090.764,4259.959000000001,4367.531,-3209.285,217.302,184.675,2767.887,124.234,-192.385,1145.763,-266.927,-2700.667,-583.16,-62.6,-1.952,145.201,0.0,1935.6170000000002,-835.293,1100.324,1164.876,274.34500000000116,508.91200000000026,-237.99199999999928,0.0,1.7679999999999723,11.53899999999976,-1.8559999999999803,-8.025999999999982,136.01899999999978,-54.736999999999966,-181.308,-51.519000000000005,0.0,0.0,27.067000000000007,0.0,149.8670000000002,-31.347000000000207,118.51999999999998,118.52000000000044
